poblacion,generaciones_config,semilla,generacion,min_fitness,avg_fitness
50,150,1,67,567.5,605.88
50,150,1,68,567.5,613.59
50,150,1,69,567.5,598.84
50,150,1,70,567.5,623.79
50,150,1,71,567.5,648.1
50,150,1,72,567.5,585.88
50,150,1,73,567.5,587.46
50,150,1,74,567.5,615.48
50,150,1,75,567.0,604.94
50,150,1,76,567.0,599.55
50,150,1,77,567.0,604.79
50,150,1,78,567.0,604.56
50,150,1,79,567.0,606.0
50,150,1,80,567.0,637.1
50,150,1,81,567.0,629.46
50,150,1,82,567.0,580.33
50,150,1,83,567.0,634.59
50,150,1,84,567.0,621.27
50,150,1,85,567.0,623.14
50,150,1,86,567.0,602.73
50,150,1,87,567.0,603.98
50,150,1,88,567.0,612.05
50,150,1,89,567.0,595.66
50,150,1,90,567.0,625.73
50,150,1,91,567.0,583.84
50,150,1,92,567.0,589.85
50,150,1,93,567.0,579.49
50,150,1,94,567.0,604.04
50,150,1,95,567.0,599.39
50,150,1,96,567.0,607.79
50,150,1,97,567.0,583.98
50,150,1,98,567.0,611.58
50,150,1,99,567.0,606.65
50,150,1,100,567.0,626.41
50,150,1,101,567.0,589.33
50,150,1,102,567.0,607.52
50,150,1,103,567.0,601.36
50,150,1,104,567.0,629.01
50,150,1,105,567.0,586.05
50,150,1,106,567.0,587.81
50,150,1,107,567.0,646.56
50,150,1,108,567.0,574.48
50,150,1,109,567.0,605.58
50,150,1,110,567.0,615.71
50,150,1,111,567.0,600.54
50,150,1,112,567.0,588.92
50,150,1,113,567.0,587.53
50,150,1,114,567.0,612.98
50,150,1,115,567.0,583.61
50,150,1,116,567.0,622.02
50,150,1,117,567.0,603.94
50,150,1,118,567.0,595.18
50,150,1,119,567.0,586.33
50,150,1,120,567.0,646.91
50,150,1,121,567.0,606.16
50,150,1,122,567.0,583.33
50,150,1,123,567.0,589.31
50,150,1,124,567.0,618.29
50,150,1,125,567.0,621.16
50,150,1,126,567.0,619.06
50,150,1,127,567.0,630.61
50,150,1,128,567.0,610.96
50,150,1,129,567.0,602.24
50,150,1,130,567.0,605.66
50,150,1,131,567.0,611.45
50,150,1,132,567.0,593.65
50,150,1,133,567.0,608.59
50,150,1,134,567.0,654.9
50,150,1,135,567.0,630.24
50,150,1,136,567.0,628.28
50,150,1,137,567.0,603.95
50,150,1,138,567.0,616.98
50,150,1,139,567.0,625.12
50,150,1,140,567.0,600.33
50,150,1,141,567.0,605.92
50,150,1,142,567.0,669.07
50,150,1,143,566.5,597.99
50,150,1,144,566.5,611.93
50,150,1,145,566.5,623.24
50,150,1,146,566.5,593.43
50,150,1,147,566.5,612.46
50,150,1,148,566.5,601.78
50,150,1,149,566.5,584.04
50,150,1,150,566.5,603.74
50,150,2,0,1378.5,2654.67
50,150,2,1,1302.5,2095.8
50,150,2,2,1142.0,1770.97
50,150,2,3,1062.5,1522.23
50,150,2,4,1062.5,1356.65
50,150,2,5,1057.0,1211.0
50,150,2,6,972.0,1127.78
50,150,2,7,972.0,1101.63
50,150,2,8,950.0,1082.96
50,150,2,9,873.0,1042.91
50,150,2,10,782.0,991.84
50,150,2,11,782.0,953.95
50,150,2,12,770.0,856.13
50,150,2,13,770.0,834.85
50,150,2,14,770.0,854.75
50,150,2,15,685.0,804.33
50,150,2,16,685.0,779.66
50,150,2,17,685.0,803.91
50,150,2,18,685.0,807.98
50,150,2,19,685.0,739.09
50,150,2,20,685.0,722.9
50,150,2,21,685.0,720.98
50,150,2,22,677.5,700.55
50,150,2,23,677.5,710.31
50,150,2,24,677.5,720.12
50,150,2,25,677.5,732.64
50,150,2,26,677.5,723.1
50,150,2,27,677.5,693.04
50,150,2,28,677.5,728.74
50,150,2,29,662.5,714.11
50,150,2,30,662.5,687.81
50,150,2,31,662.5,705.5
50,150,2,32,655.0,697.21
50,150,2,33,651.0,676.64
50,150,2,34,651.0,686.52
50,150,2,35,651.0,690.3
50,150,2,36,651.0,701.49
50,150,2,37,645.5,699.09
50,150,2,38,645.5,677.02
50,150,2,39,645.5,668.18
50,150,2,40,645.5,699.41
50,150,2,41,645.5,674.72
50,150,2,42,634.5,691.4
50,150,2,43,634.5,691.06
50,150,2,44,626.0,690.84
50,150,2,45,626.0,669.49
50,150,2,46,626.0,680.41
50,150,2,47,626.0,706.77
50,150,2,48,626.0,651.3
50,150,2,49,626.0,675.41
50,150,2,50,626.0,660.43
50,150,2,51,626.0,648.29
50,150,2,52,626.0,647.12
50,150,2,53,626.0,668.55
50,150,2,54,611.5,693.79
50,150,2,55,611.5,680.31
50,150,2,56,611.5,661.49
50,150,2,57,611.5,670.05
50,150,2,58,611.5,692.0
50,150,2,59,611.5,653.36
50,150,2,60,611.5,633.45
50,150,2,61,611.5,660.26
50,150,2,62,611.5,646.2
50,150,2,63,600.5,646.33
50,150,2,64,592.5,648.34
50,150,2,65,592.5,641.16
50,150,2,66,592.5,706.45
50,150,2,67,592.5,660.32
50,150,2,68,592.5,645.44
50,150,2,69,592.5,645.06
50,150,2,70,589.5,622.76
50,150,2,71,584.0,634.31
50,150,2,72,584.0,626.43
50,150,2,73,584.0,641.48
50,150,2,74,575.0,634.21
50,150,2,75,575.0,600.49
50,150,2,76,575.0,654.36
50,150,2,77,575.0,661.75
50,150,2,78,575.0,632.3
50,150,2,79,575.0,603.94
50,150,2,80,575.0,628.63
50,150,2,81,575.0,618.62
50,150,2,82,575.0,651.96
50,150,2,83,575.0,636.17
50,150,2,84,575.0,599.34
50,150,2,85,575.0,601.07
50,150,2,86,575.0,659.44
50,150,2,87,575.0,608.0
50,150,2,88,569.5,631.36
50,150,2,89,569.5,617.21
50,150,2,90,569.5,620.79
50,150,2,91,569.5,626.69
50,150,2,92,569.5,620.15
50,150,2,93,569.5,600.06
50,150,2,94,569.5,636.15
50,150,2,95,569.5,662.83
50,150,2,96,569.5,601.23
50,150,2,97,569.5,615.65
50,150,2,98,569.5,602.49
50,150,2,99,564.0,612.63
50,150,2,100,564.0,603.78
50,150,2,101,564.0,603.05
50,150,2,102,561.5,635.0
50,150,2,103,561.5,604.56
50,150,2,104,561.5,587.27
50,150,2,105,561.5,607.32
50,150,2,106,561.5,618.13
50,150,2,107,561.5,582.21
50,150,2,108,561.5,576.93
50,150,2,109,561.5,589.66
50,150,2,110,561.5,591.17
50,150,2,111,561.5,602.02
50,150,2,112,561.5,605.03
50,150,2,113,561.5,647.64
50,150,2,114,561.5,612.65
50,150,2,115,561.5,591.48
50,150,2,116,561.5,574.74
50,150,2,117,561.5,596.21
50,150,2,118,561.5,609.44
50,150,2,119,561.5,582.94
50,150,2,120,561.5,586.44
50,150,2,121,561.5,591.25
50,150,2,122,561.5,611.17
50,150,2,123,552.5,592.42
50,150,2,124,552.5,603.8
50,150,2,125,552.5,610.53
50,150,2,126,552.5,618.08
50,150,2,127,552.5,587.31
50,150,2,128,552.5,576.45
50,150,2,129,552.5,584.89
50,150,2,130,552.5,596.13
50,150,2,131,552.5,580.73
50,150,2,132,552.5,583.49
50,150,2,133,552.5,620.01
50,150,2,134,552.5,610.6
50,150,2,135,552.5,589.98
50,150,2,136,552.5,622.33
50,150,2,137,552.5,644.89
50,150,2,138,552.5,574.99
50,150,2,139,552.5,582.0
50,150,2,140,552.5,597.02
50,150,2,141,552.5,612.03
50,150,2,142,552.5,587.49
50,150,2,143,552.5,598.84
50,150,2,144,552.5,602.65
50,150,2,145,552.5,570.0
50,150,2,146,552.5,626.32
50,150,2,147,552.5,588.71
50,150,2,148,552.5,578.94
50,150,2,149,552.5,606.56
50,150,2,150,552.5,590.57
50,150,3,0,1699.5,2800.7
50,150,3,1,1344.0,2364.72
50,150,3,2,1241.0,1922.13
50,150,3,3,1241.0,1634.48
50,150,3,4,1120.5,1534.64
50,150,3,5,985.0,1441.81
50,150,3,6,949.0,1281.38
50,150,3,7,840.5,1184.46
50,150,3,8,749.5,1026.56
50,150,3,9,734.5,989.1
50,150,3,10,734.5,923.18
50,150,3,11,724.5,840.23
50,150,3,12,676.5,815.31
50,150,3,13,676.5,767.05
50,150,3,14,654.5,763.83
50,150,3,15,644.5,711.79
50,150,3,16,644.5,727.62
50,150,3,17,644.5,683.36
50,150,3,18,644.5,692.54
50,150,3,19,644.5,698.6
50,150,3,20,644.5,686.22
50,150,3,21,644.5,673.7
50,150,3,22,644.5,686.66
50,150,3,23,644.5,690.26
50,150,3,24,639.5,686.87
50,150,3,25,639.5,701.84
50,150,3,26,624.5,695.24
50,150,3,27,624.5,687.65
50,150,3,28,624.5,660.44
50,150,3,29,624.5,669.44
50,150,3,30,616.5,652.94
50,150,3,31,616.5,668.36
50,150,3,32,616.5,677.42
50,150,3,33,616.5,656.44
50,150,3,34,611.0,656.45
50,150,3,35,611.0,652.35
50,150,3,36,606.0,638.0
50,150,3,37,606.0,653.13
50,150,3,38,606.0,641.61
50,150,3,39,600.0,640.05
50,150,3,40,600.0,657.08
50,150,3,41,600.0,633.18
50,150,3,42,600.0,644.34
50,150,3,43,600.0,631.39
50,150,3,44,600.0,640.59
50,150,3,45,589.0,650.42
50,150,3,46,589.0,619.31
50,150,3,47,589.0,646.2
50,150,3,48,589.0,618.06
50,150,3,49,589.0,629.62
50,150,3,50,586.0,638.72
50,150,3,51,586.0,635.85
50,150,3,52,586.0,644.25
50,150,3,53,586.0,645.95
50,150,3,54,586.0,611.8
50,150,3,55,586.0,600.46
50,150,3,56,580.0,600.44
50,150,3,57,580.0,620.2
50,150,3,58,574.5,642.1
50,150,3,59,574.5,636.34
50,150,3,60,574.5,662.26
50,150,3,61,574.5,607.96
50,150,3,62,574.5,631.96
50,150,3,63,574.5,641.94
50,150,3,64,574.5,591.64
50,150,3,65,574.5,638.2
50,150,3,66,574.5,585.21
50,150,3,67,574.5,655.17
50,150,3,68,574.5,626.7
50,150,3,69,574.5,603.07
50,150,3,70,574.0,636.08
50,150,3,71,574.0,660.73
50,150,3,72,574.0,626.25
50,150,3,73,574.0,593.12
50,150,3,74,574.0,620.3
50,150,3,75,574.0,650.86
50,150,3,76,574.0,605.2
50,150,3,77,565.0,605.7
50,150,3,78,565.0,636.86
50,150,3,79,565.0,600.14
50,150,3,80,565.0,595.16
50,150,3,81,565.0,619.06
50,150,3,82,565.0,619.71
50,150,3,83,565.0,643.43
50,150,3,84,565.0,590.46
50,150,3,85,565.0,612.77
50,150,3,86,565.0,637.91
50,150,3,87,565.0,611.88
50,150,3,88,565.0,604.89
50,150,3,89,565.0,583.14
50,150,3,90,565.0,589.03
50,150,3,91,565.0,613.69
50,150,3,92,565.0,644.85
50,150,3,93,565.0,593.96
50,150,3,94,565.0,575.29
50,150,3,95,565.0,577.59
50,150,3,96,565.0,627.93
50,150,3,97,565.0,617.94
50,150,3,98,565.0,616.78
50,150,3,99,565.0,644.26
50,150,3,100,565.0,585.32
50,150,3,101,565.0,597.83
50,150,3,102,565.0,591.29
50,150,3,103,565.0,624.3
50,150,3,104,565.0,605.76
50,150,3,105,565.0,596.17
50,150,3,106,565.0,618.69
50,150,3,107,559.5,604.81
50,150,3,108,559.5,577.07
50,150,3,109,559.5,630.24
50,150,3,110,559.5,579.3
50,150,3,111,559.5,605.14
50,150,3,112,559.5,649.26
50,150,3,113,559.5,630.16
50,150,3,114,559.5,629.05
50,150,3,115,559.5,645.29
50,150,3,116,559.5,598.22
50,150,3,117,559.5,594.96
50,150,3,118,559.5,618.66
50,150,3,119,559.5,594.96
50,150,3,120,559.5,606.4
50,150,3,121,559.5,599.32
50,150,3,122,559.5,590.89
50,150,3,123,559.5,592.93
50,150,3,124,559.5,601.84
50,150,3,125,559.5,591.45
50,150,3,126,559.5,596.98
50,150,3,127,559.5,602.09
50,150,3,128,559.5,601.2
50,150,3,129,559.5,622.1
50,150,3,130,559.5,590.23
50,150,3,131,559.5,635.33
50,150,3,132,559.5,587.61
50,150,3,133,559.5,638.65
50,150,3,134,559.5,600.25
50,150,3,135,559.5,581.54
50,150,3,136,559.5,597.02
50,150,3,137,559.5,620.06
50,150,3,138,559.5,590.68
50,150,3,139,559.5,599.32
50,150,3,140,559.5,612.8
50,150,3,141,559.5,598.77
50,150,3,142,559.5,593.11
50,150,3,143,559.5,589.89
50,150,3,144,559.5,610.53
50,150,3,145,559.5,609.38
50,150,3,146,559.5,606.42
50,150,3,147,559.5,593.47
50,150,3,148,559.5,581.49
50,150,3,149,559.5,602.24
50,150,3,150,559.5,610.56
50,150,4,0,1826.5,2605.19
50,150,4,1,1495.5,2237.61
50,150,4,2,1408.5,2030.91
50,150,4,3,1366.5,1889.23
50,150,4,4,1255.5,1697.24
50,150,4,5,948.5,1504.55
50,150,4,6,768.5,1333.05
50,150,4,7,768.5,1179.77
50,150,4,8,768.0,1031.07
50,150,4,9,768.0,972.64
50,150,4,10,660.5,910.33
50,150,4,11,660.5,842.42
50,150,4,12,660.5,762.01
50,150,4,13,649.5,732.89
50,150,4,14,649.5,706.59
50,150,4,15,649.5,707.93
50,150,4,16,649.5,688.85
50,150,4,17,649.5,677.41
50,150,4,18,649.5,667.72
50,150,4,19,649.5,675.62
50,150,4,20,649.5,661.73
50,150,4,21,649.5,673.97
50,150,4,22,649.5,719.56
50,150,4,23,649.5,692.92
50,150,4,24,649.5,685.38
50,150,4,25,649.5,716.8
50,150,4,26,649.5,683.18
50,150,4,27,642.0,679.58
50,150,4,28,642.0,674.2
50,150,4,29,620.5,716.95
50,150,4,30,620.5,681.34
50,150,4,31,620.5,685.16
50,150,4,32,620.5,663.86
50,150,4,33,620.5,655.92
50,150,4,34,620.5,644.26
50,150,4,35,620.5,655.8
50,150,4,36,620.5,646.84
50,150,4,37,615.5,654.83
50,150,4,38,615.5,663.16
50,150,4,39,615.5,626.99
50,150,4,40,615.5,660.83
50,150,4,41,615.5,649.7
50,150,4,42,604.5,634.03
50,150,4,43,604.5,648.93
50,150,4,44,604.5,648.71
50,150,4,45,597.0,652.53
50,150,4,46,597.0,626.36
50,150,4,47,597.0,646.42
50,150,4,48,597.0,668.43
50,150,4,49,597.0,653.62
50,150,4,50,597.0,624.68
50,150,4,51,597.0,623.59
50,150,4,52,597.0,640.08
50,150,4,53,597.0,646.8
50,150,4,54,582.5,657.89
50,150,4,55,582.5,655.81
50,150,4,56,582.5,608.42
50,150,4,57,582.5,641.69
50,150,4,58,582.5,657.96
50,150,4,59,582.5,616.49
50,150,4,60,582.5,637.19
50,150,4,61,582.5,628.91
50,150,4,62,582.5,661.88
50,150,4,63,582.5,634.79
50,150,4,64,582.0,607.3
50,150,4,65,582.0,633.19
50,150,4,66,582.0,606.29
50,150,4,67,582.0,594.71
50,150,4,68,582.0,617.01
50,150,4,69,582.0,614.48
50,150,4,70,582.0,633.83
50,150,4,71,582.0,644.65
50,150,4,72,582.0,622.97
50,150,4,73,582.0,606.98
50,150,4,74,581.5,635.7
50,150,4,75,581.5,609.01
50,150,4,76,581.5,608.52
50,150,4,77,581.5,623.71
50,150,4,78,581.5,634.17
50,150,4,79,581.5,631.73
50,150,4,80,576.0,628.05
50,150,4,81,570.5,632.64
50,150,4,82,565.0,595.15
50,150,4,83,565.0,605.43
50,150,4,84,565.0,613.44
50,150,4,85,565.0,648.02
50,150,4,86,565.0,662.29
50,150,4,87,565.0,593.09
50,150,4,88,565.0,619.53
50,150,4,89,565.0,605.8
50,150,4,90,565.0,623.1
50,150,4,91,565.0,639.36
50,150,4,92,565.0,612.01
50,150,4,93,565.0,583.17
50,150,4,94,565.0,583.86
50,150,4,95,559.5,633.83
50,150,4,96,559.5,617.36
50,150,4,97,559.5,598.61
50,150,4,98,559.5,602.64
50,150,4,99,559.5,631.82
50,150,4,100,559.5,632.29
50,150,4,101,559.5,595.29
50,150,4,102,559.5,578.82
50,150,4,103,559.5,622.37
50,150,4,104,559.5,645.9
50,150,4,105,559.5,595.7
50,150,4,106,559.5,609.54
50,150,4,107,559.5,604.54
50,150,4,108,559.5,606.29
50,150,4,109,559.5,614.55
50,150,4,110,559.5,605.26
50,150,4,111,559.5,597.39
50,150,4,112,559.5,603.21
50,150,4,113,559.5,620.11
50,150,4,114,559.5,615.18
50,150,4,115,559.5,608.24
50,150,4,116,559.5,576.87
50,150,4,117,559.5,593.02
50,150,4,118,559.5,602.18
50,150,4,119,559.5,617.09
50,150,4,120,559.5,626.2
50,150,4,121,559.5,591.32
50,150,4,122,559.5,570.33
50,150,4,123,559.5,596.83
50,150,4,124,559.5,608.01
50,150,4,125,559.5,598.0
50,150,4,126,559.5,588.3
50,150,4,127,559.5,577.56
50,150,4,128,559.5,574.62
50,150,4,129,559.5,586.36
50,150,4,130,559.5,582.59
50,150,4,131,559.5,619.44
50,150,4,132,559.5,583.17
50,150,4,133,559.5,586.34
50,150,4,134,559.5,573.99
50,150,4,135,559.5,598.54
50,150,4,136,559.5,623.85
50,150,4,137,559.5,593.38
50,150,4,138,559.5,613.49
50,150,4,139,559.5,650.08
50,150,4,140,559.5,643.28
50,150,4,141,559.5,646.8
50,150,4,142,559.5,613.94
50,150,4,143,559.5,591.08
50,150,4,144,559.5,598.17
50,150,4,145,559.5,577.66
50,150,4,146,559.5,566.91
50,150,4,147,559.5,612.3
50,150,4,148,559.5,627.86
50,150,4,149,559.5,583.92
50,150,4,150,559.5,592.46
50,150,5,0,1641.0,2456.16
50,150,5,1,1355.0,2087.44
50,150,5,2,1236.0,1825.5
50,150,5,3,1054.5,1687.42
50,150,5,4,964.0,1570.48
50,150,5,5,951.0,1425.25
50,150,5,6,802.0,1238.16
50,150,5,7,785.0,1117.36
50,150,5,8,726.5,1014.37
50,150,5,9,712.5,912.59
50,150,5,10,705.5,852.57
50,150,5,11,690.5,794.12
50,150,5,12,676.5,780.43
50,150,5,13,676.5,776.41
50,150,5,14,667.5,713.7
50,150,5,15,656.5,756.77
50,150,5,16,656.5,703.11
50,150,5,17,656.5,698.9
50,150,5,18,654.0,678.35
50,150,5,19,654.0,700.67
50,150,5,20,654.0,725.0
50,150,5,21,654.0,721.21
50,150,5,22,654.0,697.08
50,150,5,23,654.0,699.31
50,150,5,24,654.0,690.67
50,150,5,25,634.0,741.01
50,150,5,26,634.0,713.03
50,150,5,27,634.0,681.79
50,150,5,28,633.5,726.71
50,150,5,29,633.5,671.24
50,150,5,30,633.5,667.86
50,150,5,31,633.5,639.25
50,150,5,32,633.5,641.38
50,150,5,33,633.5,683.39
50,150,5,34,633.5,684.66
50,150,5,35,633.5,679.28
50,150,5,36,633.5,657.17
50,150,5,37,633.5,649.81
50,150,5,38,633.5,656.32
50,150,5,39,633.5,660.46
50,150,5,40,633.5,668.6
50,150,5,41,633.5,646.79
50,150,5,42,633.5,688.99
50,150,5,43,633.5,716.63
50,150,5,44,633.5,641.89
50,150,5,45,633.5,686.28
50,150,5,46,633.5,690.67
50,150,5,47,633.5,679.99
50,150,5,48,633.5,675.67
50,150,5,49,633.5,651.79
50,150,5,50,633.5,662.24
50,150,5,51,633.5,685.72
50,150,5,52,633.5,680.11
50,150,5,53,633.5,670.28
50,150,5,54,633.5,661.92
50,150,5,55,633.5,689.14
50,150,5,56,633.5,684.33
50,150,5,57,624.5,684.24
50,150,5,58,624.5,657.54
50,150,5,59,624.5,708.04
50,150,5,60,624.5,660.22
50,150,5,61,624.5,688.21
50,150,5,62,624.5,691.36
50,150,5,63,624.5,652.19
50,150,5,64,604.5,645.3
50,150,5,65,604.5,679.99
50,150,5,66,604.5,662.72
50,150,5,67,604.5,664.59
50,150,5,68,604.5,654.5
50,150,5,69,604.5,633.39
50,150,5,70,604.5,634.9
50,150,5,71,604.5,635.04
50,150,5,72,604.5,645.27
50,150,5,73,604.5,642.31
50,150,5,74,604.5,621.33
50,150,5,75,601.5,691.65
50,150,5,76,601.5,649.78
50,150,5,77,601.5,637.37
50,150,5,78,601.5,688.13
50,150,5,79,601.5,627.02
50,150,5,80,601.5,659.44
50,150,5,81,601.5,660.11
50,150,5,82,601.5,646.76
50,150,5,83,601.5,673.37
50,150,5,84,601.5,639.15
50,150,5,85,601.5,641.22
50,150,5,86,601.5,652.33
50,150,5,87,598.5,636.37
50,150,5,88,596.0,628.94
50,150,5,89,596.0,648.41
50,150,5,90,596.0,610.98
50,150,5,91,590.5,671.99
50,150,5,92,590.5,643.31
50,150,5,93,590.5,621.94
50,150,5,94,590.5,675.05
50,150,5,95,590.5,615.95
50,150,5,96,590.5,616.81
50,150,5,97,590.5,680.35
50,150,5,98,590.5,658.97
50,150,5,99,590.5,638.39
50,150,5,100,590.5,619.78
50,150,5,101,590.5,637.12
50,150,5,102,590.5,617.54
50,150,5,103,590.5,647.43
50,150,5,104,590.5,617.5
50,150,5,105,590.5,617.65
50,150,5,106,590.5,622.03
50,150,5,107,590.5,656.82
50,150,5,108,590.5,623.31
50,150,5,109,590.5,618.92
50,150,5,110,590.5,636.64
50,150,5,111,590.5,597.76
50,150,5,112,590.5,662.39
50,150,5,113,590.5,641.79
50,150,5,114,590.5,617.22
50,150,5,115,590.5,657.47
50,150,5,116,590.5,618.97
50,150,5,117,590.5,650.19
50,150,5,118,590.0,624.17
50,150,5,119,583.0,626.41
50,150,5,120,583.0,609.7
50,150,5,121,582.5,663.93
50,150,5,122,582.5,659.28
50,150,5,123,582.5,619.71
50,150,5,124,582.5,600.47
50,150,5,125,582.5,617.67
50,150,5,126,582.5,594.11
50,150,5,127,582.5,623.93
50,150,5,128,582.5,615.47
50,150,5,129,582.5,624.48
50,150,5,130,582.5,609.28
50,150,5,131,582.5,605.94
50,150,5,132,582.5,618.14
50,150,5,133,582.5,628.99
50,150,5,134,582.5,617.55
50,150,5,135,582.5,629.71
50,150,5,136,582.5,598.47
50,150,5,137,582.5,660.96
50,150,5,138,582.5,601.62
50,150,5,139,582.5,612.92
50,150,5,140,582.5,613.2
50,150,5,141,582.5,622.92
50,150,5,142,582.5,627.35
50,150,5,143,579.0,663.3
50,150,5,144,573.5,632.69
50,150,5,145,565.5,647.64
50,150,5,146,565.5,652.03
50,150,5,147,565.5,605.77
50,150,5,148,565.5,620.98
50,150,5,149,565.5,605.41
50,150,5,150,565.5,596.29
50,150,6,0,1504.5,2660.12
50,150,6,1,1341.5,2268.71
50,150,6,2,1341.5,2084.77
50,150,6,3,1091.5,1842.11
50,150,6,4,918.0,1548.86
50,150,6,5,799.5,1318.99
50,150,6,6,799.5,1236.61
50,150,6,7,764.5,1146.29
50,150,6,8,764.5,989.8
50,150,6,9,715.5,961.09
50,150,6,10,715.5,935.61
50,150,6,11,675.0,902.67
50,150,6,12,667.5,826.98
50,150,6,13,667.5,838.09
50,150,6,14,661.0,808.56
50,150,6,15,658.5,733.95
50,150,6,16,658.5,682.6
50,150,6,17,658.5,689.55
50,150,6,18,647.5,719.47
50,150,6,19,647.5,717.77
50,150,6,20,647.5,755.96
50,150,6,21,647.5,703.81
50,150,6,22,647.5,712.12
50,150,6,23,647.5,676.58
50,150,6,24,647.5,683.7
50,150,6,25,647.5,668.26
50,150,6,26,647.5,693.25
50,150,6,27,633.0,655.96
50,150,6,28,633.0,686.37
50,150,6,29,633.0,672.04
50,150,6,30,633.0,674.73
50,150,6,31,633.0,667.78
50,150,6,32,633.0,679.88
50,150,6,33,633.0,672.17
50,150,6,34,633.0,691.67
50,150,6,35,633.0,710.1
50,150,6,36,633.0,650.79
50,150,6,37,633.0,649.51
50,150,6,38,633.0,670.73
50,150,6,39,633.0,703.07
50,150,6,40,633.0,668.58
50,150,6,41,633.0,653.65
50,150,6,42,633.0,663.75
50,150,6,43,633.0,658.68
50,150,6,44,627.5,673.08
50,150,6,45,627.5,661.93
50,150,6,46,627.5,645.76
50,150,6,47,627.5,678.88
50,150,6,48,627.0,668.65
50,150,6,49,618.5,660.51
50,150,6,50,618.5,628.48
50,150,6,51,618.0,667.77
50,150,6,52,618.0,706.64
50,150,6,53,618.0,661.94
50,150,6,54,618.0,689.74
50,150,6,55,618.0,638.22
50,150,6,56,618.0,624.86
50,150,6,57,618.0,647.63
50,150,6,58,618.0,676.14
50,150,6,59,618.0,677.42
50,150,6,60,603.0,677.98
50,150,6,61,603.0,672.46
50,150,6,62,603.0,635.95
50,150,6,63,603.0,675.64
50,150,6,64,603.0,659.73
50,150,6,65,603.0,650.83
50,150,6,66,597.5,643.22
50,150,6,67,597.5,654.46
50,150,6,68,597.5,659.04
50,150,6,69,597.5,666.77
50,150,6,70,597.5,651.44
50,150,6,71,597.5,618.05
50,150,6,72,597.5,627.71
50,150,6,73,597.5,625.75
50,150,6,74,597.5,670.48
50,150,6,75,597.5,631.06
50,150,6,76,597.5,648.3
50,150,6,77,597.5,653.77
50,150,6,78,597.5,651.07
50,150,6,79,597.5,633.14
50,150,6,80,597.5,661.52
50,150,6,81,597.5,663.17
50,150,6,82,597.5,643.84
50,150,6,83,597.5,649.81
50,150,6,84,592.0,634.32
50,150,6,85,592.0,627.36
50,150,6,86,592.0,620.36
50,150,6,87,592.0,648.06
50,150,6,88,592.0,610.82
50,150,6,89,592.0,623.35
50,150,6,90,592.0,598.56
50,150,6,91,592.0,648.28
50,150,6,92,592.0,627.7
50,150,6,93,592.0,625.0
50,150,6,94,592.0,623.0
50,150,6,95,592.0,608.88
50,150,6,96,592.0,622.01
50,150,6,97,592.0,620.27
50,150,6,98,592.0,630.08
50,150,6,99,592.0,671.25
50,150,6,100,592.0,638.61
50,150,6,101,592.0,651.5
50,150,6,102,592.0,685.65
50,150,6,103,592.0,594.79
50,150,6,104,586.5,644.59
50,150,6,105,586.5,636.7
50,150,6,106,586.5,644.15
50,150,6,107,586.5,675.42
50,150,6,108,586.5,633.82
50,150,6,109,586.5,630.01
50,150,6,110,578.0,619.77
50,150,6,111,578.0,626.03
50,150,6,112,578.0,623.44
50,150,6,113,578.0,616.23
50,150,6,114,578.0,654.56
50,150,6,115,578.0,626.29
50,150,6,116,578.0,608.65
50,150,6,117,578.0,637.6
50,150,6,118,578.0,633.6
50,150,6,119,578.0,627.86
50,150,6,120,578.0,627.15
50,150,6,121,578.0,649.51
50,150,6,122,577.5,649.29
50,150,6,123,577.5,633.77
50,150,6,124,577.5,627.92
50,150,6,125,577.5,623.16
50,150,6,126,572.0,642.28
50,150,6,127,572.0,647.73
50,150,6,128,571.5,591.77
50,150,6,129,571.5,630.97
50,150,6,130,571.5,633.55
50,150,6,131,571.5,632.29
50,150,6,132,571.5,604.83
50,150,6,133,571.5,622.77
50,150,6,134,571.5,582.02
50,150,6,135,571.5,630.91
50,150,6,136,571.5,642.68
50,150,6,137,571.5,598.21
50,150,6,138,571.5,624.13
50,150,6,139,571.5,639.72
50,150,6,140,571.5,626.04
50,150,6,141,571.5,606.36
50,150,6,142,571.5,601.83
50,150,6,143,571.5,615.06
50,150,6,144,571.5,671.26
50,150,6,145,571.5,595.19
50,150,6,146,571.5,647.2
50,150,6,147,571.5,595.93
50,150,6,148,571.5,601.12
50,150,6,149,571.5,641.3
50,150,6,150,571.5,595.61
50,150,7,0,1228.0,2543.4
50,150,7,1,1045.0,2082.74
50,150,7,2,1045.0,1660.71
50,150,7,3,841.0,1537.15
50,150,7,4,841.0,1405.36
50,150,7,5,841.0,1140.93
50,150,7,6,821.0,1026.7
50,150,7,7,821.0,910.31
50,150,7,8,821.0,857.1
50,150,7,9,821.0,855.31
50,150,7,10,724.0,860.63
50,150,7,11,650.5,852.44
50,150,7,12,639.0,827.85
50,150,7,13,633.5,799.18
50,150,7,14,633.5,706.85
50,150,7,15,633.5,689.07
50,150,7,16,633.5,677.67
50,150,7,17,633.5,643.69
50,150,7,18,633.5,670.17
50,150,7,19,633.5,641.59
50,150,7,20,633.5,701.63
50,150,7,21,633.5,664.15
50,150,7,22,633.5,661.73
50,150,7,23,628.0,658.69
50,150,7,24,628.0,663.76
50,150,7,25,628.0,654.83
50,150,7,26,628.0,675.35
50,150,7,27,628.0,657.5
50,150,7,28,628.0,678.15
